cAmean1,cAmean2,cAmean3,cAmean4,cAmean5,cAmean6,cAmean7,cAmean8,cAstd1,cAstd2,cAstd3,cAstd4,cAstd5,cAstd6,cAstd7,cAstd8,cAmedian1,cAmedian2,cAmedian3,cAmedian4,cAmedian5,cAmedian6,cAmedian7,cAmedian8,cD2mean1,cD2mean2,cD2mean3,cD2mean4,cD2mean5,cD2mean6,cD2mean7,cD2mean8,cD2std1,cD2std2,cD2std3,cD2std4,cD2std5,cD2std6,cD2std7,cD2std8,cD2median1,cD2median2,cD2median3,cD2median4,cD2median5,cD2median6,cD2median7,cD2median8,cD4mean1,cD4mean2,cD4mean3,cD4mean4,cD4mean5,cD4mean6,cD4mean7,cD4mean8,cD4std1,cD4std2,cD4std3,cD4std4,cD4std5,cD4std6,cD4std7,cD4std8,cD4median1,cD4median2,cD4median3,cD4median4,cD4median5,cD4median6,cD4median7,cD4median8,target
-0.00013865870001029997,-9.565624460134614e-05,0.0005655882982720206,0.00030304889267770524,-8.934404976725991e-05,-0.0001350642415123628,-8.345447873543045e-05,-8.117641843092464e-05,0.0007789962336761055,0.0010336969151130272,0.002262431330705356,0.002029903848691124,0.0008005653984504541,0.0007516358660185272,0.00035922573269221876,0.0005375870005869987,-0.00012824801251288919,-9.529275288755747e-05,0.0006456160807291032,0.00030021912272426565,3.816411559450386e-05,-0.00010076940140247277,-8.664564499376399e-05,-0.00013952998321731773,-5.320394478654326e-06,-7.481194019942471e-06,-6.7597499937803565e-06,-1.547563931208212e-05,-5.69629523414435e-06,-6.0307116032413345e-06,-2.7100584472560905e-06,-3.3653953180969283e-06,8.841258009609097e-05,0.00012903268416599098,0.000243920226618546,0.0002343656353677058,8.834246177477023e-05,8.172017717561581e-05,3.9337392995351505e-05,6.0358248267582105e-05,-8.405027390912315e-07,-4.747937020529188e-07,-5.211604885663828e-06,-3.2402458707443705e-06,-8.423835681229882e-07,-1.0935375872628965e-07,-1.0915529838819406e-08,-1.30763440870545e-06,-6.246361785378576e-06,-1.5979857299471167e-06,-1.3438227426514249e-05,-1.435936423456605e-05,1.448412974261562e-06,2.2529965643810743e-06,7.314707474791342e-07,-3.5516552445356794e-06,0.0003149058742959817,0.0003809014927600214,0.0007387922799871738,0.0007547223451345262,0.00030710778782207525,0.00028136587441492924,0.00013925718029632518,0.00020654854644293295,-1.371884366538137e-05,1.6913679572141834e-05,-2.850189016063662e-05,1.6406755486673184e-07,-2.2234655895423467e-07,-1.3352218591785779e-05,-4.7487213815613695e-08,-3.85248415520552e-06,4
2.931974003805854e-05,7.156132373534736e-06,-0.0001398334031902401,8.999568369379413e-05,3.8654333153885955e-05,5.964650192562895e-05,6.818978451354273e-06,8.826597421068575e-06,0.0005362254330428618,0.0006752756914783578,0.0016536351087372552,0.0019698149394353237,0.00046499197909418354,0.0004062180896831231,0.0002189160833740949,0.00047992650173749984,0.00010782603542262396,0.00012329960329483523,-3.0590259622104146e-05,0.00017400543982149294,4.2460557617133874e-05,4.793277387438774e-05,9.103102169414982e-06,6.036799066695747e-05,-6.115531489211602e-06,-9.080404320483084e-06,-1.136195210204629e-05,-1.7347604892419436e-05,-7.5372632198764296e-06,-6.710426670467144e-06,-2.934032943670995e-06,-4.116834053922321e-06,8.40370620297231e-05,0.00010459749844264156,0.000237311160568889,0.00026032391138931636,7.696387260137018e-05,6.566312884464514e-05,3.485715936231492e-05,7.12222053207253e-05,-1.536445005995399e-06,-3.1509387458086747e-06,-9.690130413118168e-06,-7.033755564749929e-06,-2.6852531662592925e-06,-1.5444812460587044e-06,-7.231385919056609e-07,-1.861519505796994e-07,2.7994889014698317e-05,-2.0196573516090437e-06,-1.3761751152005443e-06,1.5854320500688286e-05,-1.5980304000959835e-05,-9.989707097425571e-06,-7.859460198087073e-06,4.48092059542829e-06,0.00030596334375196393,0.0003204847553287655,0.000775193271070758,0.0008378822221280026,0.00025291843039605233,0.0001840283220737568,0.00010644125025053008,0.00030765427067979377,-1.522992442574798e-05,-3.151336588183209e-05,-3.1243185902668204e-05,-3.5843270519945924e-05,-3.2467284622827313e-05,-8.240638839715126e-06,-2.76358519961885e-06,-5.249217970201625e-06,4
-0.00011265623365479104,-0.000251692865540595,-0.0001437989072190566,-0.00026970885254332826,-0.0001534930956775594,-0.00012592332895852154,-9.568526551756681e-05,-7.07876455556231e-05,0.0004485793707307252,0.0009110101676878876,0.0018333087341803164,0.0020282551614790845,0.0006684151750841834,0.00046083471020503614,0.00026624756323404306,0.00036311500290503733,-3.912235333951443e-05,-6.233513855800843e-05,-6.842923328399751e-05,-0.00034817431294417245,-2.4288467609128097e-05,-8.715490121024178e-05,-4.516692994293839e-05,-4.0009983030638664e-05,1.7472940566332378e-06,6.827858465408871e-06,1.1651308765712168e-06,-2.4531409425996146e-06,3.110787159589836e-06,2.718254005226007e-06,2.233832674375965e-06,2.334323756755071e-06,5.468356774386469e-05,0.00010397667793150378,0.00022023376537477288,0.00023328393831831046,7.159901072870065e-05,4.704709382738634e-05,2.842909756156646e-05,4.712984588150463e-05,5.288661964419038e-20,-3.443718326180765e-20,-4.3463378105986286e-20,3.017554874593445e-21,9.67681979551141e-07,-5.532183936754649e-21,2.2682430209993427e-07,1.8591180869881263e-07,8.334786756517653e-06,3.2828509474192207e-06,3.1701228227447714e-06,-6.652521378218484e-05,-1.9889493708881668e-05,-7.5250109949812206e-06,-7.28937492376677e-09,3.679323628649403e-06,0.00022850851760974097,0.00043422514018658835,0.0008630076496476643,0.0008837285497337715,0.00030491206554762116,0.00021272954463543673,0.00013156876393269638,0.00018050985480005816,7.424364536568817e-06,-1.0324317469342964e-05,-1.1750078217616828e-05,-6.417564991180441e-05,1.0520640129498993e-06,-1.488190039943163e-08,-5.038031300575288e-09,1.2739654985362142e-06,4
-7.654710108319327e-05,-7.211876373641094e-05,0.00024811326977351234,0.0003247260505841721,-2.2477052738567174e-05,-7.393138393829748e-05,-5.290272258556093e-05,-7.006238498128099e-05,0.0005515360353937471,0.0010428328452195862,0.0021041581627286015,0.001780560298378589,0.0007482477839228227,0.0005141153468745464,0.0003050410938424417,0.0003512736429969549,-0.00011920809600755613,-9.984438868582149e-05,0.0006338666276814371,0.000276175152085037,-0.00011860141429289548,-0.00012848645783299128,-9.038568136313593e-05,-9.182860552067072e-05,-2.0494772289649687e-06,3.849185223179461e-06,6.64975343933201e-06,6.4227510895856145e-06,-9.081911375152766e-07,-3.5457890382903153e-06,-2.6726150138073763e-06,-1.9575943209793406e-06,8.058785815935633e-05,0.0001402700535351932,0.0002732841286637508,0.0002239465249848561,9.941994076351137e-05,7.955385352895788e-05,4.4617381747264344e-05,5.0052655500331926e-05,-1.891180569293546e-06,-6.286737545177054e-07,2.297489780583045e-06,3.2211334974006214e-06,-9.725606094341539e-07,-7.629195434443361e-07,-6.620966202250879e-07,-4.3700641739999574e-07,1.8907220642690248e-07,2.2756499859921938e-05,6.963192592830693e-05,-3.9826249241886815e-05,-3.426904371672865e-05,-1.5653954644657095e-05,-5.109907303794356e-06,-1.3851720185366447e-06,0.00023818048425040255,0.00044120025953379115,0.0008587734294873336,0.0009632739046040733,0.00032295000825680324,0.0002254094541534082,0.000131247010908163,0.00015031970459957825,1.3828662160575029e-05,6.0280392574888084e-06,6.750868997393579e-06,-5.04364420546739e-06,-1.59242041380982e-05,-1.1755451859331895e-05,-4.606659996122612e-06,-6.055950485535707e-06,4
-4.0209598082692496e-05,-7.57891501602236e-05,-2.57485655617499e-05,0.0003563862045025322,0.00010189961303126333,0.00019063631544982053,-7.723231045339939e-05,-5.14325654562704e-05,0.00014254308870901062,0.00031605921169517825,0.00031664806450283926,0.0017310321309861399,0.0021572508325636832,0.00111906468016234,0.000378008550298968,0.00017928433674215804,-5.626307209452134e-05,-0.00011960901574007083,-2.3378959828169173e-05,0.00010067989387601997,2.6479823133201955e-05,3.8367425943373665e-05,-8.017350015705265e-05,-6.747562891997839e-05,-8.69613305767498e-09,-1.694986154548124e-07,1.8528377015367276e-07,5.233578866458711e-06,5.953020767321528e-07,-2.186603038433795e-06,1.7506121026219296e-06,5.984363158445961e-07,2.2239980219399093e-05,5.03737517482135e-05,4.7422777102045454e-05,0.00016929851380984804,0.00025770587291983873,0.00010763311589858354,4.4227386833732136e-05,2.5541405527210358e-05,4.028513733556105e-08,-8.829996872747849e-07,-5.596230449429607e-07,3.917454667158647e-06,7.593108510910104e-07,-5.61159327555974e-20,2.6200027759646233e-07,5.431544593186386e-07,-7.068132047268388e-06,-1.9549058713155484e-05,-1.2403882561140221e-05,1.4028566789194309e-05,8.328598356181581e-05,-6.650020852315213e-07,-1.0847500265129424e-05,-8.557926467488047e-06,8.303564253570046e-05,0.00017656433157070393,0.00019920857348718855,0.000506522008322652,0.0008469548976962408,0.00037939455667026833,0.0001544976225094058,9.019910328254736e-05,-8.75811382280131e-08,-1.0654181600153069e-07,-1.47269155629491e-05,3.0791810465205436e-05,5.125227614824886e-05,-2.193826227489221e-05,-1.2996590020800537e-05,-8.521269736198345e-06,4
-3.5876980577344597e-05,-2.9377183387567976e-05,-7.465344783251787e-05,-0.00020413163933731782,-0.0005969107685176169,-4.50676366633996e-05,-6.33279369606468e-05,-5.154957165259966e-05,0.00018991173575914804,0.00019474098071325846,0.0005336512603731737,0.001579054902741901,0.002398871637395385,0.00016356349323983153,0.0004090536249761739,0.00022317203266570323,-3.287860945758913e-05,-2.4626217190189256e-05,-7.394430382050385e-05,-0.00025030132129379005,-0.0007352298687282548,-5.364055556695542e-05,-6.698801016143542e-05,-6.639122707096789e-05,1.4982991318550525e-06,-6.934755262219836e-07,4.6717419012268845e-06,-3.4881983360527217e-06,1.806178205548477e-05,-2.3154793082028697e-07,1.037941869239611e-06,1.862318154971504e-06,2.699665975559259e-05,2.976678737949778e-05,7.826116429903948e-05,0.00021849948611933514,0.0003137557524703597,2.425176845472108e-05,6.240909662682615e-05,3.149518160161688e-05,1.5454148435669075e-07,-8.835665372921532e-08,8.84785621044084e-07,1.0051431500670682e-06,1.9609768089257292e-05,-6.856825464626944e-08,4.884211915482592e-07,1.657105745909106e-07,-3.878696507872186e-06,4.997571223397155e-07,-1.6707572979271927e-05,-2.9292524000053004e-05,-4.409763907884701e-06,-9.08212441615726e-07,-5.862598464255713e-06,-5.216824398130661e-06,9.303629583870513e-05,9.089465281342476e-05,0.00024811299882986445,0.0008695308324726152,0.001276651015778744,8.474755191130157e-05,0.00022379592350076807,0.0001112764767118435,4.610428472191144e-06,3.861800613599773e-06,-1.4343612252675765e-05,-2.844145404397374e-05,5.000465398478501e-05,6.755119214120133e-07,1.9933186160896293e-05,2.5245703738097384e-07,4
-5.6112238441862725e-05,-3.665702117246156e-05,-8.238134704233872e-05,-0.00032379174741555873,-0.0007222699956820621,-6.93947482664727e-05,-3.403805487071025e-05,-5.8811012003556796e-05,0.00027957568045104995,8.056465983292705e-05,0.0006226382587172839,0.001838291779329998,0.0025299639675024936,0.0011572772556628732,0.0006196922885694811,0.0004866468215215598,-7.046428368567743e-05,-3.66124806752495e-05,-8.232403503841357e-05,-0.0005787602712474258,-0.0008768047277856082,-6.929667252028574e-05,-7.494367047057994e-05,-0.00012044234443499493,1.3762496188705417e-08,-1.3780630526633003e-07,1.6023908762125903e-06,-7.111963662812616e-06,-1.2850666120501398e-05,1.328525805695431e-05,-2.6086167240780994e-06,-1.366395276409016e-06,3.989938826263366e-05,9.63214517154585e-06,8.228019236513323e-05,0.00021936948517661036,0.00030551795390458113,0.00016902527189615894,8.536065231554298e-05,5.970413563000315e-05,1.6768039909616838e-08,-3.672728048852344e-08,-1.3152553171191544e-06,-3.5833749261824837e-06,-3.451376216525677e-06,3.8804605118441445e-06,-1.39178160379212e-06,-1.2911404824078077e-06,1.3128982716373725e-06,-1.0932906944512425e-06,8.002800851394734e-06,-7.217102079959621e-05,-0.0001430886315514115,2.7439833221919117e-05,-7.776561015984043e-06,-2.9160201482285565e-07,0.00013267215901769687,3.767392471050129e-05,0.00027481316497653173,0.000765197156682355,0.0011042722477934178,0.0005676823008164938,0.00026566639859941445,0.00019534605202271897,-1.008419670723183e-06,-3.258002936534051e-07,1.2641711215187654e-05,-7.311759626059099e-05,-0.0001254717806217828,2.005568533974122e-05,3.081167116978607e-06,-1.6995105728436425e-05,4
-4.380629718640866e-05,-3.912499226979976e-05,-0.00010995976434271488,-7.503639844599276e-05,-0.00042482556803343993,0.0001957796982239816,-7.641188318518854e-05,-5.869925544509787e-05,0.00021674623350101315,7.789440210773552e-05,0.00044906264748816396,0.0011509727966447125,0.002185426319481755,0.0011233619518209767,0.0005802823343236613,0.00037150827955342657,-7.01321150075651e-05,-4.751488000393164e-05,-9.965281786572103e-05,-7.797579476345161e-05,-0.00012351453890404256,8.31876901222118e-05,-0.0001379483740065951,-7.908709763357956e-05,2.6123445651491244e-08,-4.5592931422132683e-07,1.3597152297038663e-06,-3.142324343641338e-06,-5.034508678746792e-06,-2.414350683185686e-06,1.7295354534006217e-06,3.258915471034111e-07,2.8375204108066537e-05,1.0314380628086768e-05,5.378467696581925e-05,0.00017423289948824148,0.00028266533441906636,0.00013314562265695154,7.469085854660469e-05,4.979339453921333e-05,-5.44894555870465e-07,1.6030057975186968e-07,9.803738706215308e-07,-1.4881129748269026e-06,1.173887000241857e-06,-1.0638879622899756e-06,1.3226944013654771e-06,-1.3380470646287811e-06,7.5007559043170296e-06,-1.0294515714577388e-06,1.705549996803782e-05,-1.856636707028994e-06,-4.5900591029930764e-05,4.738346064965339e-05,-1.3147782493640953e-05,-7.067287439757729e-08,9.495089925338415e-05,3.370001601481852e-05,0.00018793119452478396,0.00060925206521085,0.0010225325392249013,0.0004835556168836034,0.00022900541881490597,0.00018745439518341752,5.819556460542539e-06,-9.053192089295977e-07,7.997504610390534e-06,-2.85746973133512e-05,-4.0453822273938243e-05,1.317664459977575e-06,-1.719524956821859e-05,-1.2363849991305488e-06,4
-3.5172385818017035e-05,-3.796043541114899e-05,-1.3700679569657035e-05,-3.9925342063822e-05,-0.0001185817996989777,-3.8833503279071805e-05,-3.765748370800416e-05,-3.7320486702057645e-05,9.00156198733257e-05,0.00011689456380063881,0.00021739114202062312,0.0005900342065348664,0.0013682905253311452,0.00022880168049630906,0.00011176396376923515,9.100798624516067e-05,-4.45277233736299e-05,-3.686885333670651e-05,-2.0832403828838912e-05,-0.00010243422367474743,-0.000191882036816811,-7.457539428076847e-05,-4.158186714844429e-05,-3.8063661334306624e-05,6.397998061961923e-07,1.1049750380548878e-06,1.3297260761405034e-06,-8.328237450130201e-07,-3.9059736298144625e-07,4.4945688755721833e-07,8.215928414358353e-07,3.020336611411127e-07,1.3707650976004727e-05,1.5917021632327992e-05,3.0478788544006383e-05,9.246738573558302e-05,0.00016263566398787,3.19986425361875e-05,1.7916015153644418e-05,1.2971931706099387e-05,1.2927612516585787e-07,3.390617293042066e-07,8.263268540454158e-08,8.545294518655165e-07,-3.201318572275159e-06,8.431101623879226e-07,1.882757925132558e-07,1.6026944490883585e-07,1.2556019660784493e-06,-2.3017358656262283e-06,-9.858542063828304e-06,-6.014401552182211e-06,-5.966226292676419e-06,-4.270238248893688e-06,7.114332911231011e-07,1.0474090324489119e-06,4.9878941207463055e-05,6.396149470698612e-05,0.00011915183462369341,0.00034936163871183425,0.0005934338971288292,0.00011594301897170825,6.905138871893325e-05,5.390529059218084e-05,7.169729772756845e-07,-6.908042893941236e-06,-2.0011404241067237e-05,-2.6814327105970963e-05,-6.725266508089622e-06,-1.0640731955408783e-05,-3.525278472226174e-06,-4.846855563380685e-07,4
-2.983100639062234e-05,-2.4968570692185006e-05,-2.286495853196917e-05,-9.03320932899533e-06,-0.00011238836872648828,-2.242877815017733e-05,-2.60295767703081e-05,-2.6678280729073123e-05,8.930860104790376e-05,0.00012309792417486092,0.0002001578767147529,0.0006224324064677381,0.0014847471795077793,0.0002810673619355757,0.00011556797078858357,9.885397721414435e-05,-2.924433626544233e-05,-2.633937155782357e-05,-6.7297233240503074e-06,2.478873420813876e-05,-0.00038241341539661355,-2.1374178423106628e-05,-2.6213196999383506e-05,-2.36411872560687e-05,-3.9739533087899123e-07,-1.8659651617078353e-07,-1.3361527197813084e-06,-5.015123794952366e-06,5.403432512536212e-07,-2.730705907473226e-06,-1.2876470485008569e-06,-7.348411865460155e-07,1.1734473274665617e-05,1.655362737570208e-05,2.9883769114632427e-05,0.00010341547686893418,0.00019313081746838087,3.758134071291952e-05,1.51967082695396e-05,1.2157340586885364e-05,-1.5005921000964622e-07,-1.1699055365140857e-07,-4.845239034968422e-07,-1.0629939360655174e-06,-4.449000813079057e-08,-1.4197641503970233e-06,-6.522388052853317e-08,-4.3530017129342124e-07,1.4375554285728193e-06,2.6952112613492996e-06,2.3956704492397057e-06,5.515720185896227e-06,-8.30363671857771e-06,-2.8086424552011114e-07,1.2516969277728788e-06,-3.6826975751019835e-08,4.256222842158276e-05,5.381743084055441e-05,9.158451182194493e-05,0.0003826495053327412,0.0007157512169712722,0.00015025171781359495,4.976337262849242e-05,4.47949622076377e-05,9.024580191406316e-07,-9.112515256205346e-08,3.878142671187174e-07,4.5014891416650855e-05,3.733881920827506e-05,4.942485854961707e-06,-4.6065970625767435e-07,1.192931831882546e-06,4
-2.8727437841230514e-05,-3.755335187332133e-05,-6.409572059683184e-05,-0.00020790707383852016,-0.0004787519763102788,-3.29967501141526e-05,-2.8353730340305195e-05,-3.3401323389181476e-05,0.00010637233599583062,0.00013323814701990028,0.00021530914188100318,0.0009001594168157813,0.0016358829567454435,0.0002705277506777166,0.00012316169197196223,0.00011271613693934163,-2.6331720061341047e-05,-2.1336783777849175e-05,-6.514796664973254e-05,-0.0003376036641924301,-0.0006499196386054435,-4.0037921589738364e-05,-2.5172163404338036e-05,-3.0378670252943427e-05,-2.070767354734316e-07,2.8461784623558394e-07,-2.4767355135731438e-08,1.3669454687415623e-06,7.889886843729443e-06,6.85518258397986e-07,1.1968958941663015e-07,1.7997666445035211e-07,1.2070510592252707e-05,1.6497445229605186e-05,2.6372970098308247e-05,0.00010740948722066561,0.00019161495719120902,3.691858338369803e-05,1.601348894822744e-05,1.2819122658817824e-05,4.480010197587198e-21,2.350648440159878e-10,6.959061001351958e-09,1.79587751189862e-10,7.052439205806196e-11,5.489118483554998e-07,3.403629298684062e-07,2.3120685825995817e-07,1.7923802447917519e-06,2.3628265968139953e-06,5.299837888304188e-06,2.488527666119879e-05,3.7230023844261514e-05,2.6188040574853347e-06,1.213838495921498e-06,1.1514616421152989e-06,3.333539283905819e-05,4.616820919213608e-05,8.065244652717603e-05,0.00036231466454623784,0.0006832213338849682,0.00012813934536141526,4.704710528723114e-05,4.021111102326699e-05,1.3861245485277665e-08,4.727958583401794e-07,-2.566227156346632e-07,1.0690558196990906e-06,1.0854565773096434e-05,-3.4663495521443432e-06,1.516566598999483e-08,5.775290704938265e-07,4
-2.7006458018600984e-05,-2.4063562791298156e-05,-7.929816279131585e-06,-2.1858693442949187e-05,-0.0002783998988125089,-7.3777402540022e-05,-3.578278294576719e-05,-2.2014739661585137e-05,0.00013438240145103664,0.00016346962605402984,0.00025281080713850167,0.0009723799358950466,0.0017652829659961095,0.0003330226503005377,0.00014192988195411676,0.00012236516476176425,-4.015129170444806e-05,-1.5069240531377076e-05,1.4068025980247045e-05,-6.485469732382784e-05,-0.0001498517645455139,-6.602897722787986e-05,-5.743592682061755e-05,-2.0956447733075384e-05,6.438160268897884e-07,6.856572616965846e-07,1.7079117822973242e-06,2.4731104533301305e-06,-1.2822214127884493e-05,-9.080559817978925e-07,9.594250124493124e-07,9.628310283305968e-07,1.568893633606606e-05,2.1345580192773684e-05,3.522854867001514e-05,0.00014138403439526492,0.00021035469494695068,4.610326200410795e-05,1.8446002851045378e-05,1.5100863637604017e-05,4.3077308040761543e-07,4.042877678164128e-07,1.162415423030732e-06,2.152497768691341e-07,-5.93266875091656e-06,-1.8709370462643325e-07,5.842922041920744e-07,4.396138056513043e-07,-1.168241308587466e-06,-2.552172605469778e-06,-1.6908911670038544e-06,-1.4548335975429029e-05,3.7897055508135467e-06,-3.401467463887909e-06,-2.4535200485710376e-06,-2.006536355724881e-06,5.996821968172723e-05,7.926233647685835e-05,0.0001294767913566532,0.00045119860331678177,0.0006753248395233162,0.00015633203009450482,7.087845139622186e-05,5.59353773495293e-05,9.534584625523927e-07,2.839062963063707e-06,-4.700568288344973e-06,-3.2937479737026547e-06,5.285658403450982e-06,5.761190141984467e-06,3.0888494229995873e-06,5.913130384899358e-07,4
-1.5167758142274426e-05,6.347093972705569e-05,0.00012428427848647442,6.735276927633144e-05,-2.758406899213956e-05,9.873257114079272e-05,4.622289073892066e-05,-2.6198594313000616e-05,0.0005211685612861117,0.0005506351720895448,0.0008228808436991504,0.0018604179449019564,0.0015492724586156272,0.00136527352815112,0.0008473369025033457,0.000724666330879958,9.338878424075559e-06,-1.945514758996943e-05,1.714366066489356e-05,-0.00014811227852804735,0.00018760093068743904,6.814752993760691e-05,3.735979645930377e-06,-2.1993000600784218e-05,-1.29655211746141e-06,3.605388835504732e-08,-1.868975502294758e-06,-1.1518826066216316e-05,-1.1299589975667229e-05,-1.200444219519104e-05,-4.212960618650654e-06,-1.9992448782663586e-06,7.62798190819284e-05,4.894668975641838e-05,9.448767789472892e-05,0.0002517697032451043,0.00021667918459364867,0.0001752100756354583,9.319833661230785e-05,8.438813884635202e-05,-9.262895277499038e-07,-8.958545547795821e-07,-2.9920866061701647e-06,-7.341533020391696e-06,-7.254744888313009e-06,-9.094569246218477e-06,-2.440785152252437e-06,1.93561973716276e-07,2.3455068356724945e-05,1.6111450816953018e-05,3.097027724184907e-05,-2.549215355630206e-05,-0.00011317024573386615,4.050526645785593e-05,1.916614465038408e-05,2.8545750588297254e-05,0.0002501085410925883,0.00017780773548430487,0.00032472341898239523,0.0009401370975134949,0.000878479449015152,0.0005814542397230216,0.00034327958807544976,0.0003089372583942911,5.013649893301269e-06,7.3376856927870785e-06,3.1014436939852164e-05,2.7459942075223152e-05,-0.00012406191716160064,-1.2570123244073355e-05,7.60388982158522e-06,6.285828357334272e-06,4
-0.00019135444192070698,-7.26687372790575e-05,-0.00018737874096552695,-0.00024691423871262566,-0.0005693001525495516,-0.0002475596100722343,-0.00011091829501468283,-0.00012958542664798323,0.0007249502753379064,0.000398283293027962,0.0007271237996928605,0.0019400975058206438,0.0021965553767407157,0.0015017094385575724,0.0006127740755799974,0.0006228942383218137,-6.446239396386088e-05,-4.3447034631805716e-05,-0.00010944719530082049,-0.0004713923266662761,-0.0003677819893745932,-0.0004317734959333293,-8.371049142134666e-05,-0.00015847033946976953,1.0129418348732878e-06,1.1545461781634826e-06,2.9086421321557024e-07,1.3993289738842413e-05,1.682687159872374e-05,-2.4032705985129333e-06,2.675444086258659e-07,2.3490257580430762e-07,7.788419580320762e-05,6.0897893253688224e-05,0.00010482336974489493,0.00027223269581084196,0.0002624000089518006,0.00021672929764092808,0.00010117683094720173,9.212854853243314e-05,1.4386923224272567e-06,1.9012371920304942e-07,9.438300705047155e-07,5.652354590707716e-06,2.434497587669141e-06,7.343197191374957e-07,2.8844842626314427e-06,1.770096180549236e-06,-5.69303337013515e-06,-2.1504977660313928e-05,-3.0944603577645025e-05,-4.503033702094163e-05,1.8742948667527056e-05,-2.4124478766173616e-05,-3.537555868984178e-05,-2.7661871059730667e-05,0.0002586658556207464,0.00020707274277831123,0.0003612903913857493,0.000945934263802415,0.0008956278905062363,0.0006143714041489868,0.0003183517732444748,0.0003309919052283762,-9.6928580673373e-06,-8.967469071955644e-06,-5.736846126224436e-07,-1.6682805939930123e-05,1.0460179884130275e-07,4.804462235453651e-07,-2.1559985498208482e-05,-8.790559426939035e-07,4
-8.912644749455596e-05,-8.728666646123889e-05,-0.00010512255641257056,-0.00015207145347234161,-0.0004328721403306243,-0.00020231250655010848,-0.00010302807826940313,-9.749584724999862e-05,0.0004009013581922783,0.0003640970332966385,0.0006343904573555915,0.0016808100253112536,0.0018186572182289388,0.0012717969652403984,0.0005058397378732403,0.0003745908353327006,-0.000122806021165784,-9.934821280376327e-05,-0.00015843101544947712,-2.8149650701334602e-05,-0.0005174006431921008,-0.00048494662993064214,-0.0001663643081057646,-0.00013819794338712588,-6.726109599078225e-07,-8.522769215135014e-07,-1.6389180931596958e-06,-1.3553945686195735e-05,-1.241510882440666e-05,9.027675106290715e-06,1.0676594312044395e-06,-1.5298853396251125e-07,5.833474365186968e-05,5.2771621154636915e-05,9.586413672715423e-05,0.0002452002374097333,0.00023981548717607858,0.00016567062193068998,7.139223993199994e-05,4.449194018495656e-05,8.279606454022929e-08,7.913579693111264e-07,-5.507469177255321e-09,4.3667765527774065e-08,-8.02270299120229e-06,3.7806447000263442e-06,1.4654130874105326e-08,3.874543662040168e-07,1.6174210478465823e-06,-1.75078027795335e-06,-1.3728127652813875e-05,-5.5618635195816296e-05,4.62772716551969e-05,5.1405189907302845e-06,1.114046810151347e-05,2.009534147344486e-06,0.000184495609372733,0.0001608119072828504,0.0002970927189131543,0.000792211464014234,0.0008888510247850675,0.0005314803874109442,0.00021891424282639458,0.00015313302736854578,-7.0117241692723525e-06,-9.803952137562708e-06,-3.0026110026311924e-05,-3.82425029619265e-05,3.743370049805101e-05,-1.805798960196017e-05,1.4084522925417505e-07,-1.2153903999385558e-06,4
-2.6616606344143894e-05,-3.6051052041955554e-05,-1.839565623390621e-05,-0.00021742753470425634,-0.00012822455052686276,7.33616818366697e-05,5.682074556208388e-07,4.040005262493564e-05,0.00023318363949493266,0.0003073430100857465,0.0006452659986932586,0.00205819682308268,0.0018464701520731095,0.0010989354641334865,0.0005580547588996647,0.00047766458607895494,-7.439257236948333e-05,-2.6251170991885737e-05,-5.5158562846320156e-06,-0.0006212571055132985,0.000190413193716284,0.00015359952040926267,9.022533832901268e-05,4.226262263981527e-05,-4.282031345574673e-07,-2.1279525869476354e-06,-3.7357469310428757e-06,-1.1435220343766196e-05,-5.301846035762623e-06,-6.6102818110226304e-06,3.9894423053359734e-07,-4.5656022206342505e-07,3.129172989265309e-05,3.545451211927893e-05,7.005174245158499e-05,0.0002277924882952301,0.00022653557445903396,0.0001306118349063595,6.820783510943834e-05,5.480985486155803e-05,-1.1770020578670899e-07,-5.593922175707754e-07,-2.344491934331015e-06,-8.535141577694352e-07,-2.082605003895907e-06,1.5998948639748786e-06,5.6905708907417734e-08,-5.10289230634052e-07,2.589968710528388e-06,2.550728592901604e-07,-9.240220933661534e-06,-0.00010833836918863629,1.4043291328282606e-05,5.007966733961239e-05,4.942519098710519e-06,6.014366917649517e-06,0.00011475996568634699,0.0001172527877891291,0.00023400719478998392,0.0009444252948654689,0.0008723363022808323,0.00045621922366976614,0.0002274431685192731,0.00021759340387641812,-7.650300280340001e-06,4.776688985371129e-06,-9.18293019689975e-06,-0.00010853987447338445,-5.779184464340707e-07,1.9807407994849103e-05,-1.3582750776679676e-05,2.7473411091180566e-05,4
